PUE,WUE,Case,Climate Zone,Cooling system (Original),Cooling system,Data center size,type,Case (Original)
2.0131266,0.0215910263359546,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8246704,0.0742440074682235,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9699774,0.0627243146300315,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8217238,0.0377286449074745,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9633956,0.0587177015841007,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.1687305,0.0224839895963668,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0537052,0.0900583639740943,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0173957,0.059396419674158,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.252094,0.0479544028639793,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.8507735,0.0244003776460886,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.2876563,0.0779212713241577,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.8854758,0.0302320010960102,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.2207112,0.0404411777853965,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9966277,0.0873049348592758,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.2175403,0.032531663775444,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0471244,0.0986381322145462,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.1095808,0.0768094360828399,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.8460994,0.045790996402502,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9574816,0.1036268323659896,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9942362,0.0844739228487014,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.3931391,0.0994529128074646,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0214665,0.0825673639774322,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.242854,0.1058379560708999,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.1310575,0.0369444079697132,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.2143674,0.073763333261013,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.050849,0.0496824793517589,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.8385185,0.0216421261429786,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.2112458,0.0607017464935779,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.1189127,0.0817609503865242,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9220951,0.0474582873284816,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0239377,0.0584343411028385,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9363935,0.0896095409989357,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9271799,0.0522586666047573,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.3155818,0.0393791384994983,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.2092466,0.0907669067382812,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9417982,0.0269679427146911,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.067991,0.0555006973445415,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0851538,0.0682359263300895,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9200466,0.0453151948750019,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9385818,0.0664371997117996,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0261395,0.0356699451804161,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9356412,0.1025141105055809,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0539806,0.0608150400221347,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.1029718,0.102613091468811,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0031137,0.0909591615200042,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0335317,0.0975790321826934,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9268664,0.0338189527392387,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.218041,0.0295795314013957,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.1315596,0.0970133244991302,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.80541,0.0380029343068599,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.947633,0.0856028795242309,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.2880712,0.0686383172869682,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0738585,0.0792335569858551,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.8765466,0.0686566606163978,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.1506004,0.0556063614785671,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
1.9375361,0.0225501470267772,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.0297694,0.0656920596957206,10,4C,Direct expansion system,Direct expansion system,Small,Cluster 1,10
2.2394822,0.0276153124868869,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.0272946,0.0997223630547523,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8108255,0.0993606150150299,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.756283,0.08609589189291,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7735426,0.0340098030865192,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.783819,0.0398758016526699,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.6467698,0.0268560852855443,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.1921833,0.1019937768578529,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8398101,0.0732239335775375,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7756877,0.0531617999076843,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8460115,0.0459409318864345,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7829102,0.0781085938215255,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.9194124,0.0600279308855533,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.6771423,0.086688607931137,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.0243165,0.1019560098648071,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.0403192,0.0321571268141269,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.0993154,0.047124333679676,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7471834,0.0881838351488113,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8268989,0.0386306829750537,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7037194,0.0833504348993301,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.6849777,0.0532554388046264,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.6535068,0.0506678707897663,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.658405,0.0850632712244987,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8054817,0.0818464681506156,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.004277,0.1016467362642288,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.9408967,0.0973429679870605,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.9419835,0.0694946199655532,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.5527937,0.021505681797862,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.0134149,0.0413151048123836,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7786872,0.0718192756175994,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.6830261,0.0592460595071315,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.1095335,0.0632146373391151,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.032057,0.0399676375091075,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7212344,0.0337057188153266,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.6240486,0.0727196559309959,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7436236,0.0795872285962104,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.0489664,0.0674449950456619,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.6936849,0.0693298056721687,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.0893505,0.064537189900875,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8698571,0.0264329314231872,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.916258,0.0205021686851978,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.909839,0.0654265210032463,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.791892,0.0236354824155569,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8033998,0.051989234983921,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
2.1288474,0.0263172779232263,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.83798,0.0762589871883392,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.7150905,0.0342854857444763,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.9538625,0.054451148957014,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8932168,0.0455072820186615,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.8133669,0.0851174443960189,11,4C,Direct expansion system,Direct expansion system,Midsize,Cluster 1,11
1.1051822,2.0968234539031982,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1610959,1.9469554424285889,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1254708,2.1676158905029297,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1524231,2.1562037467956543,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1716431,1.885727047920227,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0671489,1.9783334732055664,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.147247,2.178302526473999,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1738334,1.8118036985397337,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1689259,1.8123482465744016,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1387022,1.9107939004898071,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1003083,1.803056240081787,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.152073,1.9024813175201416,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1487377,2.328336715698242,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1478988,1.9485048055648804,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.2106733,2.0309054851531982,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1349504,2.453889846801758,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.128874,2.1283533573150635,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1199908,2.316977024078369,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.178772,1.9239956140518188,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0569637,1.924072027206421,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0935094,1.81073009967804,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0876114,2.0674045085906982,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1169583,1.918441653251648,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1504521,1.7032525539398191,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0778611,1.8145326375961304,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0971985,1.7474550008773804,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0790968,1.9455963373184204,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1198733,1.989382266998291,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0983001,2.1216301918029785,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1264582,2.35724139213562,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1466299,1.9553619623184204,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1321342,2.076002359390259,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1949847,2.296137809753418,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1737605,1.701341986656189,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.157436,1.915697693824768,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1514411,1.7053369283676147,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.138132,2.295570611953736,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.098208,2.142955780029297,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0900143,1.7838165760040283,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1556958,2.183755397796631,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0835783,2.139901876449585,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1723726,1.744805097579956,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.140106,1.808748483657837,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1497321,2.093716621398926,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.1170969,1.80729341506958,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
1.0939037,2.1362595558166504,15,4C,IT Liquid cooling: waterside economizer (water-cooled chiller),IT Liquid cooling: waterside economizer (water-cooled chiller),Large-scale,Cluster 2,15_1
